PN6RD.m500.gff	540732
PN6RC.m500.gff	729772
PN6RF.m500.gff	519012
PN6RG.m500.gff	571439
PN6RH.m500.gff	540147
PN6RJ.m500.gff	462270
PN6RI.m500.gff	551893
PN6RK.m500.gff	407156
PN6RM.m500.gff	519460
PN6RO.m500.gff	525111
PN6RL.m500.gff	561378
PN6RN.m500.gff	528395
PN6RP.m500.gff	509810
PN6RQ.m500.gff	478305
PN7RA.m500.gff	367417
PN6RR.m500.gff	521372
PN6RS.m500.gff	512349
PN6RT.m500.gff	552154
PN7RB.m500.gff	433629
PN7RD.m500.gff	389486
PN7RE.m500.gff	473115
PN7RC.m500.gff	471874
PN7RF.m500.gff	521439
PN7RH.m500.gff	441537
PN7RG.m500.gff	481034
PN7RI.m500.gff	461052
PN7RJ.m500.gff	473970
PN7RK.m500.gff	495550
PN7RL.m500.gff	462251
PN7RM.m500.gff	426819
PN7RN.m500.gff	478086
PN7RO.m500.gff	455875
PN7RP.m500.gff	453688
PN7RR.m500.gff	451670
PN7RQ.m500.gff	505219
PN7RS.m500.gff	375010
PN7RT.m500.gff	467611
PN7RU.m500.gff	441622
PN7RV.m500.gff	375682
PN8RA.m500.gff	520851
PN8RB.m500.gff	537921
PN8RC.m500.gff	423343
PN8RD.m500.gff	529038
PN8RE.m500.gff	491277
PN8RF.m500.gff	479786
PN8RH.m500.gff	411191
PN8RG.m500.gff	483181
PN8RI.m500.gff	448405
PN8RJ.m500.gff	456596
PN8RK.m500.gff	409585
PN8RL.m500.gff	561076
PN8RM.m500.gff	580396
PN8RN.m500.gff	485528
PN8RP.m500.gff	504012
PN8RO.m500.gff	517015
PN8RQ.m500.gff	450768
PN8RR.m500.gff	494436
PN8RS.m500.gff	566019
PN9RA.m500.gff	424790
PN9RB.m500.gff	478429
PN9RC.m500.gff	438461
PN9RD.m500.gff	483989
PN9RE.m500.gff	479462
PN9RF.m500.gff	453452
PN9RG.m500.gff	421835
PN9RH.m500.gff	410496
PN9RI.m500.gff	454505
PN9RK.m500.gff	460565
PN9RJ.m500.gff	626112
PN9RL.m500.gff	437208
PN9RN.m500.gff	438219
PN9RM.m500.gff	502651
PN9RO.m500.gff	423965
PN9RP.m500.gff	421728
PN9RQ.m500.gff	433660
