PN1IJ.m500.gff	8575023	17065	502.491825373572
PN1ID.m500.gff	83324052	134544	619.30708169818
PN1II.m500.gff	60200004	99909	602.548359006696
PN1IL.m500.gff	16648677	31648	526.057791961577
PN1JB.m500.gff	20186943	34266	589.124584135878
PN1IK.m500.gff	49355643	81904	602.603572475093
PN1JD.m500.gff	2285604	6638	344.321181078638
PN1JA.m500.gff	45699627	76809	594.97750263641
PN1JF.m500.gff	67914576	112229	605.142841867966
PN1JC.m500.gff	98410419	162316	606.289084255403
PN1JG.m500.gff	107666127	177735	605.767727234366
PN1JH.m500.gff	123623277	189902	650.984597318617
PN1JI.m500.gff	36252420	58505	619.646525937954
PN1JE.m500.gff	258920589	419982	616.504014457762
PN1JK.m500.gff	67793940	101425	668.41449346808
PN1LA.m500.gff	9783369	23407	417.967659247234
PN1JJ.m500.gff	113320209	172852	655.590962210446
PN1LB.m500.gff	5684625	14837	383.13843768956
PN1JL.m500.gff	117092295	179832	651.120462431603
PN1LE.m500.gff	328190589	572696	573.062478173411
PN1LD.m500.gff	800308386	1342698	596.044967669573
PN1LC.m500.gff	871085526	1505530	578.590613272402
PN1LF.m500.gff	493757490	858895	574.875264147538
PN1LG.m500.gff	409377009	718886	569.460260736751
PN1LI.m500.gff	618324201	1061152	582.691453250807
PN1LJ.m500.gff	346103535	615675	562.152978438299
PN1LH.m500.gff	742312557	1288295	576.197654263969
PN1LL.m500.gff	253664145	449464	564.370327768186
PN1LK.m500.gff	467780448	807061	579.609779186456
PN1RA.m500.gff	1658117610	2887177	574.304107437819
PN1RC.m500.gff	1428300438	2415027	591.42214062203
PN1RB.m500.gff	1571971218	2723076	577.27776161958
PN1RE.m500.gff	808566552	1361341	593.948578644146
PN1RF.m500.gff	847260447	1462178	579.450960826931
PN1RD.m500.gff	1333712337	2235048	596.726485068777
PN1RG.m500.gff	433202106	759501	570.377268759357
PN1RJ.m500.gff	807267168	1396403	578.10472191767
PN1RI.m500.gff	879677604	1515790	580.342662242131
PN1RH.m500.gff	1251951048	2153819	581.270314729325
PN2CA.m500.gff	641082378	1132632	566.011182802534
PN1RL.m500.gff	1141178112	1897374	601.451327993321
PN1RK.m500.gff	1263656580	2178670	580.012842697609
PN2CB.m500.gff	1015479882	1750892	579.97859491048
PN2CC.m500.gff	778540065	1374917	566.245136979178
PN2CD.m500.gff	856063614	1501320	570.207293581648
PN2CE.m500.gff	872187660	1532233	569.226521031723
PN2CF.m500.gff	956660292	1637803	584.111942645117
PN2CG.m500.gff	985725888	1677735	587.533721356472
PN2CH.m500.gff	1104258711	1931771	571.630235157273
PN2DA.m500.gff	9588810	17802	538.636670037075
PN2DB.m500.gff	49007739	83060	590.028160366001
PN2DC.m500.gff	1729530	5590	309.397137745975
PN2DD.m500.gff	4669740	12631	369.704694798512
PN2DE.m500.gff	11634717	20487	567.907307072778
PN2DF.m500.gff	2489346	7777	320.090780506622
PN2DG.m500.gff	34949736	57196	611.052101545563
PN2DH.m500.gff	1672302	5178	322.96292004635
PN2DI.m500.gff	4021467	10521	382.232392358141
PN2DJ.m500.gff	7155852	16466	434.583505405077
PN2GA.m500.gff	41271603	69428	594.451849397937
PN2CI.m500.gff	1169345271	2039412	573.373732722961
PN2GB.m500.gff	146028180	293885	496.888851081205
PN2CJ.m500.gff	1046109927	1834211	570.332381061939
PN2GC.m500.gff	120401661	224838	535.504056253836
PN2GD.m500.gff	129843879	255068	509.055934103847
PN2GE.m500.gff	131033604	266279	492.091392862374
PN2GF.m500.gff	144374853	307732	469.157750900134
PN2GH.m500.gff	59813871	110724	540.206919908963
PN2GJ.m500.gff	79675566	138842	573.85780959652
PN2GG.m500.gff	163267539	366965	444.913108879593
PN2IA.m500.gff	40849692	65260	625.952988047809
PN2GI.m500.gff	149791410	297737	503.099749107434
PN2ID.m500.gff	13476777	23494	573.626330126841
PN2IE.m500.gff	15250005	26783	569.391218310122
PN2IC.m500.gff	79801185	132603	601.805275898735
PN2IG.m500.gff	10986042	19883	552.534426394407
PN2IH.m500.gff	3269787	8750	373.689942857143
PN2II.m500.gff	2375463	7063	336.324932748124
PN2IJ.m500.gff	4104333	9839	417.149405427381
PN2IB.m500.gff	127004952	212539	597.560692390573
PN2JA.m500.gff	41163864	65345	629.946652383503
PN2IF.m500.gff	110288775	181002	609.323515762257
PN2JB.m500.gff	69459870	119095	583.230782148705
PN2JC.m500.gff	72551682	112236	646.420774083182
PN2JE.m500.gff	36357522	60843	597.562940683398
PN2JF.m500.gff	21905757	40883	535.81579140474
PN2JG.m500.gff	43507938	72189	602.694842704567
PN2JH.m500.gff	41708526	70682	590.08695283099
PN2JJ.m500.gff	20678310	35079	589.47832036261
PN2JI.m500.gff	50419377	87524	576.063445454961
PN2JD.m500.gff	187372938	328448	570.479765442323
PN2LC.m500.gff	565425360	1002107	564.236513665706
PN2LA.m500.gff	794538831	1381945	574.942440545753
PN2LB.m500.gff	793989831	1379921	575.387888871899
PN2LE.m500.gff	563201316	1009275	558.02562829754
PN2LD.m500.gff	739433571	1305244	566.509841071861
PN2LF.m500.gff	709706538	1241371	571.711871793364
PN2LG.m500.gff	791064207	1358479	582.31611014966
PN2LH.m500.gff	783683628	1388116	564.566382060289
PN2LI.m500.gff	829345530	1457393	569.061008252407
PN2LJ.m500.gff	589132410	1040411	566.24969363069
PN2RB.m500.gff	916179153	1601876	571.941369369414
PN2RA.m500.gff	1209959280	2107492	574.12283415548
PN2RC.m500.gff	1087882599	1919046	566.887192386217
PN2RD.m500.gff	679168137	1222587	555.517224541076
PN2RE.m500.gff	1096316772	1942260	564.454178122394
PN2RG.m500.gff	971681910	1695486	573.099341427768
PN2RF.m500.gff	1224392691	2099230	583.257999838036
PN2RH.m500.gff	1150738242	2010882	572.255478939092
PN2RI.m500.gff	1130616690	1951341	579.404978422531
PN2RJ.m500.gff	1040268534	1832193	567.772354768302
PN3CA.m500.gff	1054564689	1799393	586.066906451231
PN3CB.m500.gff	1090476378	1871693	582.614979059066
PN3CC.m500.gff	1238492541	2134984	580.094530450814
PN3CE.m500.gff	284113014	498306	570.157722363367
PN3CD.m500.gff	765286752	1277172	599.204141650459
PN3CG.m500.gff	869170842	1472739	590.173032696221
PN3DA.m500.gff	1621362	5643	287.322700691122
PN3DB.m500.gff	2649846	8111	326.697817778326
PN3DC.m500.gff	2043555	6363	321.162187647336
PN3CF.m500.gff	1038604002	1839945	564.47556965018
PN3DE.m500.gff	2531388	7474	338.692534118277
PN3CH.m500.gff	1004039361	1736336	578.251767515043
PN3DF.m500.gff	143143707	227899	628.101514267285
PN3DH.m500.gff	2295774	6988	328.530910131654
PN3DD.m500.gff	250825452	406600	616.885027053615
PN3DG.m500.gff	260255880	413691	629.106942137973
PN3GA.m500.gff	205267878	331074	620.006034904583
PN3GB.m500.gff	210882498	318580	661.945188021847
PN3GC.m500.gff	78189954	127793	611.848489353877
PN3GF.m500.gff	206957856	331549	624.214990845999
PN3GE.m500.gff	192238599	409700	469.217961923359
PN3GD.m500.gff	312775458	553859	564.720367458144
PN3IA.m500.gff	2503182	7421	337.310605039752
PN3GG.m500.gff	90411882	151479	596.860832194562
PN3IC.m500.gff	7847748	17503	448.365880134834
PN3ID.m500.gff	2658600	7818	340.061396776669
PN3GH.m500.gff	90348306	144164	626.705044255154
PN3IE.m500.gff	26187342	47745	548.483443292491
PN3IF.m500.gff	10900869	23697	460.010507659197
PN3IG.m500.gff	9192381	19097	481.35209718804
PN3IH.m500.gff	13107105	25126	521.655058505134
PN3JB.m500.gff	1683414	5761	292.208644332581
PN3IB.m500.gff	125172294	213306	586.820314477793
PN3JA.m500.gff	89129622	147098	605.920012508668
PN3JC.m500.gff	88503054	144199	613.756364468547
PN3JE.m500.gff	77797452	134263	579.440739444225
PN3JD.m500.gff	203510778	334967	607.554708374258
PN3JF.m500.gff	201980163	333593	605.468828782379
PN3JH.m500.gff	75301332	120332	625.779775953196
PN3JG.m500.gff	232322916	371652	625.108746892254
PN3LB.m500.gff	761678094	1316483	578.57039855433
PN3LA.m500.gff	950662752	1609525	590.648018514779
PN3LC.m500.gff	1097550249	1910356	574.526553689469
PN3LD.m500.gff	849531612	1418319	598.970761866689
PN3LE.m500.gff	928114080	1571176	590.712994597677
PN3LF.m500.gff	728067555	1275623	570.754490158926
PN3LG.m500.gff	829121805	1383693	599.209365805854
PN3LH.m500.gff	1077187464	1880922	572.69119293623
PN3RA.m500.gff	1132063791	1925178	588.030712484768
PN3RB.m500.gff	962322906	1640419	586.632382336464
PN3RC.m500.gff	1027714875	1781111	577.00776369356
PN3RD.m500.gff	1048466118	1716366	610.863952094134
PN3RE.m500.gff	1001677812	1698881	589.610344691594
PN3RG.m500.gff	1016489454	1726419	588.78490910955
PN3RF.m500.gff	1399688928	2334931	599.456227186157
PN3RH.m500.gff	1447639260	2463269	587.690284739507
PN4RA.m500.gff	741847953	1206698	614.77515749591
PN4RB.m500.gff	726888423	1246838	582.985458415608
PN4RC.m500.gff	787011735	1351799	582.195825710775
PN4RD.m500.gff	874367694	1500221	582.825926313523
PN4RE.m500.gff	858135117	1436943	597.194959716565
PN4RF.m500.gff	438582372	752313	582.978590028353
PN4RG.m500.gff	718686990	1203317	597.254912878319
PN5CA.m500.gff	632612958	939597	673.281159901532
PN4RH.m500.gff	708126456	1191428	594.351027506488
PN5CC.m500.gff	509165703	732355	695.244386943491
PN5CB.m500.gff	682353900	997188	684.278089989049
PN5CD.m500.gff	581296605	858384	677.198788654029
PN5CE.m500.gff	592224381	869327	681.244665126011
PN5CF.m500.gff	670247379	970370	690.713211455424
PN5CH.m500.gff	57514038	84682	679.176660919676
PN5DA.m500.gff	3438129	9408	365.447385204082
PN5DB.m500.gff	6257916	13329	469.496286293045
PN5DC.m500.gff	9052776	19986	452.955869108376
PN5DE.m500.gff	16361802	27195	601.647435190292
PN5DF.m500.gff	3044043	8167	372.724745928738
PN5DG.m500.gff	8492643	17308	490.6773168477
PN5CG.m500.gff	634040484	920010	689.166948185346
PN5DD.m500.gff	81293364	121077	671.418717014792
PN5DH.m500.gff	45246375	63945	707.582688247713
PN5GB.m500.gff	144514713	252404	572.553180615204
PN5GC.m500.gff	151874544	248652	610.791564113701
PN5GA.m500.gff	229825863	389499	590.055078446928
PN5GE.m500.gff	179683032	312170	575.5935291668
PN5GD.m500.gff	268402971	437158	613.97245618289
PN5GF.m500.gff	221716308	361877	612.684166166957
PN5GH.m500.gff	214777359	362570	592.374876575558
PN5IA.m500.gff	221235024	333749	662.878462557191
PN5GG.m500.gff	283695105	475812	596.23360697082
PN5ID.m500.gff	45729384	62888	727.155959801552
PN5IC.m500.gff	63229785	87987	718.626444815711
PN5IF.m500.gff	58843407	84874	693.303096354596
PN5IB.m500.gff	172413258	271300	635.507769996314
PN5IG.m500.gff	61847289	85699	721.680404672167
PN5JA.m500.gff	69743775	175530	397.332507263716
PN5IE.m500.gff	283575246	412794	686.965522754691
PN5IH.m500.gff	153485805	239872	639.865449072839
PN5JB.m500.gff	70697262	109427	646.067807762252
PN5JC.m500.gff	72279276	108161	668.256358576566
PN5JE.m500.gff	65212662	103609	629.411170844232
PN5JF.m500.gff	88965324	138001	644.671589336309
PN5JG.m500.gff	79123071	118571	667.305420381037
PN5JD.m500.gff	435622998	670800	649.408166368515
PN5JH.m500.gff	436993104	684884	638.05418727843
PN5LA.m500.gff	500103675	708717	705.646506292356
PN5LB.m500.gff	696553209	1008642	690.585171944059
PN5LC.m500.gff	688345080	1025355	671.323668388022
PN5LD.m500.gff	697900017	1037060	672.960115133165
PN5LE.m500.gff	508644432	719687	706.75784334023
PN5LF.m500.gff	743491023	1071457	693.906543146389
PN5LG.m500.gff	736560477	1085080	678.807532163527
PN5LH.m500.gff	638437581	957579	666.720532718449
PN5RC.m500.gff	635722611	885123	718.230811988842
PN5RB.m500.gff	801977055	1172146	684.195531102781
PN5RA.m500.gff	897584439	1328639	675.566831170845
PN5RD.m500.gff	796728357	1169821	681.06860536783
PN5RE.m500.gff	879244788	1269478	692.603407069677
PN5RF.m500.gff	898931031	1343468	669.112350275556
PN5RG.m500.gff	815348556	1200096	679.402777777778
PN5RH.m500.gff	886302348	1298311	682.65796715887
PN6RA.m500.gff	1063489374	1772675	599.934773153567
PN6RB.m500.gff	1287930084	2119961	607.525366740237
PN6RC.m500.gff	1360763835	2229856	610.247403868232
PN6RD.m500.gff	1093115124	1830742	597.088570645126
PN6RE.m500.gff	917787909	1534684	598.030545050317
PN6RF.m500.gff	925603797	1508886	613.435207828822
PN6RG.m500.gff	1092742281	1831625	596.597164266703
PN6RH.m500.gff	1069726098	1798376	594.828944558869
PN6RI.m500.gff	1056073260	1754855	601.800866738277
PN6RJ.m500.gff	885585957	1464851	604.557021157783
PN6RK.m500.gff	776770269	1301771	596.702698861781
PN6RM.m500.gff	988261818	1614727	612.030280041146
PN6RL.m500.gff	1114380126	1870059	595.906399744607
PN6RN.m500.gff	1034205549	1727111	598.806648211956
PN6RO.m500.gff	949479408	1540633	616.291750209167
PN6RP.m500.gff	1009592676	1702911	592.862854253687
PN6RQ.m500.gff	912194283	1518195	600.84131682689
PN6RR.m500.gff	1007671233	1694975	594.505071166241
PN6RS.m500.gff	1000879389	1687107	593.251873769713
PN6RT.m500.gff	1098406254	1841885	596.348987043165
PN7RA.m500.gff	668644980	1111958	601.322154254028
PN7RB.m500.gff	825896706	1402994	588.667311478167
PN7RD.m500.gff	693985692	1146160	605.487621274517
PN7RC.m500.gff	892249668	1511678	590.237913100541
PN7RE.m500.gff	827337612	1357027	609.669234289369
PN7RF.m500.gff	936635184	1552631	603.256784129648
PN7RG.m500.gff	893555544	1484457	601.941008732486
PN7RH.m500.gff	803630076	1353396	593.787831499428
PN7RI.m500.gff	825510267	1362672	605.802619412449
PN7RJ.m500.gff	934925130	1599185	584.626000118811
PN7RK.m500.gff	940130022	1584269	593.415652266124
PN7RL.m500.gff	827276343	1364540	606.267564893664
PN7RM.m500.gff	786081717	1336057	588.359416551839
PN7RN.m500.gff	936820824	1599318	585.762696349319
PN7RO.m500.gff	815092503	1383795	589.026917281823
PN7RP.m500.gff	838040988	1391823	602.117502009954
PN7RQ.m500.gff	921800613	1531549	601.874711811375
PN7RR.m500.gff	788584335	1283589	614.358906939838
PN7RS.m500.gff	671414490	1112493	603.522440141196
PN7RV.m500.gff	676259166	1125657	600.768409915276
PN7RT.m500.gff	889221621	1509667	589.018386836302
PN7RU.m500.gff	846474240	1442717	586.722302433533
PN8RC.m500.gff	686449482	1115177	615.552044204642
PN8RA.m500.gff	852461460	1382867	616.445008811404
PN8RB.m500.gff	878853819	1417242	620.115561774207
PN8RE.m500.gff	834855531	1370894	608.986202434324
PN8RD.m500.gff	858245100	1408062	609.522236946953
PN8RF.m500.gff	801210354	1309598	611.798700059102
PN8RH.m500.gff	628254270	1018377	616.917182929308
PN8RI.m500.gff	771210879	1269219	607.626326898668
PN8RG.m500.gff	878218032	1464985	599.472371389468
PN8RJ.m500.gff	749102037	1263503	592.877133651444
PN8RK.m500.gff	692874900	1137530	609.104726908301
PN8RL.m500.gff	956606463	1557260	614.288213272029
PN8RN.m500.gff	800168031	1308204	611.653863617601
PN8RM.m500.gff	978026664	1627072	601.096118672069
PN8RO.m500.gff	939251049	1541956	609.129604865508
PN8RP.m500.gff	816362472	1327538	614.944711187175
PN8RQ.m500.gff	773485368	1265594	611.163902483735
PN8RR.m500.gff	803879511	1305623	615.705690693255
PN8RS.m500.gff	902411076	1490824	605.310268683627
PN9RA.m500.gff	830253243	1410354	588.684289901684
PN9RB.m500.gff	926496861	1554244	596.107728902283
PN9RC.m500.gff	856085601	1454930	588.403291567292
PN9RD.m500.gff	921488781	1561833	590.004681038242
PN9RE.m500.gff	903948714	1515831	596.338717178894
PN9RF.m500.gff	860894712	1442828	596.67175297402
PN9RG.m500.gff	817113066	1382958	590.844455146143
PN9RH.m500.gff	788972316	1324340	595.747554253439
PN9RI.m500.gff	754980471	1209597	624.158683429274
PN9RJ.m500.gff	1007083377	1599763	629.520358328077
PN9RK.m500.gff	762556185	1218396	625.868917002354
PN9RL.m500.gff	866326404	1472889	588.181732635657
PN9RM.m500.gff	981447180	1666695	588.858297408944
PN9RN.m500.gff	867242358	1473282	588.646544246112
PN9RO.m500.gff	789597795	1315188	600.368764769752
PN9RP.m500.gff	793755918	1315371	603.44641777871
PN9RQ.m500.gff	817643862	1355632	603.145884723878
